date,AAF.L,AAL.L,ABF.L,ADM.L,AHT.L,ALW.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BEZ.L,BKG.L,BNZL.L,BP.L,BT-A.L,BTRW.L,CCEP.L,CCH.L,CNA.L,CPG.L,CRDA.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,ENT.L,EXPN.L,EZJ.L,FCIT.L,FRES.L,GAW.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,HSX.L,HWDN.L,IAG.L,ICG.L,IHG.L,III.L,IMB.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MNDI.L,MNG.L,MRO.L,NG.L,NWG.L,NXT.L,PCT.L,PHNX.L,PRU.L,PSH.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2023-10-25,112.90451049804688,2037.8875732421875,1964.771728515625,2471.2333984375,4711.2607421875,1001.4998779296875,1346.1085205078125,608.2069702148438,394.761474609375,10541.482421875,1095.0352783203125,386.11883544921875,133.1260986328125,2458.590087890625,514.7510375976562,4098.5419921875,2848.314453125,534.0454711914062,111.51924896240234,400.88726806640625,5495.533203125,2155.701904296875,157.30320739746094,2044.9327392578125,4138.21337890625,203.32223510742188,4422.00439453125,3141.2744140625,2816.933349609375,1715.080078125,925.1176147460938,2425.256591796875,365.28155517578125,851.7195434570312,531.621337890625,9831.8154296875,439.5738830566406,1481.84814453125,1961.656494140625,1830.1533203125,334.4286804199219,614.0999145507812,961.5027465820312,623.66357421875,140.28509521484375,1318.7828369140625,77.87252807617188,1994.9459228515625,1733.78857421875,1454.531005859375,705.2655029296875,3986.615966796875,126.17352294921875,201.52955627441406,558.595458984375,206.34986877441406,41.41826629638672,156.18946838378906,8281.8671875,215.04957580566406,1398.894287109375,191.96218872070312,467.10223388671875,975.2315063476562,206.35995483398438,6858.7900390625,218.5,443.9717712402344,832.2356567382812,2918.9853515625,959.5643920898438,921.6033325195312,2860.029052734375,5150.45654296875,5907.17138671875,485.1521301269531,202.97479248046875,454.3980407714844,251.9403533935547,360.9858093261719,964.343994140625,684.88427734375,2715.55078125,1557.7620849609375,650.9273071289062,917.326171875,8054.2568359375,1606.751220703125,713.455322265625,610.5205078125,2570.20166015625,272.09686279296875,106.24075317382812,4288.80126953125,853.7779541015625,1044.3760986328125,73.76602172851562,1740.875244140625,690.2269897460938,3293.519775390625
2023-10-26,110.10688018798828,2042.2996826171875,1954.780517578125,2455.2509765625,4685.2705078125,989.5059204101562,1351.60693359375,603.8084106445312,395.6602478027344,10387.5478515625,1096.034912109375,383.51934814453125,132.14682006835938,2453.599365234375,516.7501220703125,4144.11669921875,2859.30810546875,533.146484375,111.11970520019531,403.4851989746094,5520.5126953125,2127.71875,157.8528594970703,2073.91748046875,4214.16162109375,201.322998046875,4412.013671875,3107.298583984375,2802.9384765625,1650.15283203125,920.7199096679688,2400.263916015625,366.9809875488281,842.7225341796875,533.4201049804688,9866.7880859375,440.2735595703125,1473.0562744140625,1911.191162109375,1831.653076171875,326.7315368652344,608.109619140625,955.006103515625,623.863525390625,142.78396606445312,1297.8023681640625,77.81990814208984,1976.9554443359375,1745.2705078125,1451.5321044921875,699.8681030273438,3868.686279296875,126.72341918945312,202.82846069335938,561.1915893554688,207.64767456054688,41.12855911254883,159.18544006347656,8303.861328125,214.3497314453125,1404.384521484375,195.35621643066406,467.5021057128906,986.4180297851562,205.56089782714844,6810.826171875,211.5,445.468994140625,829.2369995117188,2912.98779296875,977.1491088867188,929.5999145507812,2845.034423828125,5138.47119140625,5819.78076171875,482.3529968261719,200.47508239746094,406.21942138671875,254.6365203857422,362.68389892578125,960.3458862304688,678.6889038085938,2686.077392578125,1567.7574462890625,640.5283203125,904.9326782226562,8082.24365234375,1612.2469482421875,624.7232055664062,616.9175415039062,2603.165771484375,272.89630126953125,107.03954315185547,4167.5146484375,851.7796020507812,1052.8668212890625,74.67436981201172,1733.877685546875,683.6343994140625,3258.5458984375
2023-10-27,109.70722198486328,2047.6917724609375,1948.286376953125,2431.278076171875,4710.26171875,990.5054321289062,1373.6005859375,601.4091186523438,394.0623779296875,10119.662109375,1083.5401611328125,386.7187194824219,129.1089324951172,2398.69775390625,516.7501220703125,4121.32958984375,2892.288818359375,529.8505859375,110.5204086303711,407.0823974609375,5520.5126953125,2100.735107421875,155.00462341308594,2058.92529296875,4275.12109375,201.322998046875,4424.0029296875,3022.8583984375,2814.934326171875,1657.14501953125,914.3231811523438,2389.267333984375,363.5821228027344,838.7239990234375,549.208740234375,9871.7841796875,445.0211486816406,1431.893798828125,1911.191162109375,1822.65478515625,320.9336242675781,600.0228881835938,946.510498046875,635.6571655273438,141.98431396484375,1296.3035888671875,77.9777603149414,1967.4603271484375,1726.300048828125,1447.533447265625,701.46728515625,3752.755859375,126.07354736328125,204.4271240234375,562.989013671875,207.14854431152344,39.71498489379883,161.78195190429688,8205.88671875,214.44973754882812,1436.7764892578125,192.46131896972656,463.5029602050781,980.0258178710938,181.78855895996094,6816.8212890625,211.5,444.969970703125,842.8310546875,2869.0029296875,984.3427734375,918.8045654296875,2816.0439453125,5193.40185546875,5672.04931640625,479.05401611328125,200.37510681152344,420.8129577636719,255.13583374023438,361.58514404296875,967.54248046875,690.2801513671875,2698.06640625,1569.2567138671875,642.7280883789062,895.7374267578125,8136.21826171875,1605.2523193359375,610.1342163085938,618.1171875,2602.166259765625,272.1967468261719,108.78693389892578,4083.096923828125,852.2791748046875,1052.3675537109375,75.9620361328125,1679.89697265625,694.4223022460938,3285.52587890625
2023-10-30,114.80291748046875,2057.006591796875,1984.7542724609375,2437.271240234375,4685.2705078125,990.5054321289062,1368.6021728515625,613.605224609375,396.0596923828125,10213.6220703125,1102.5321044921875,394.9169921875,130.5679168701172,2445.11376953125,517.2498168945312,4142.044921875,2890.289794921875,526.05517578125,112.41818237304688,408.2814636230469,5545.49267578125,2140.7109375,155.90408325195312,2068.920166015625,4264.12841796875,202.92239379882812,4508.92626953125,3084.814453125,2822.930908203125,1680.119384765625,913.3236694335938,2434.25390625,371.87939453125,840.7232666015625,554.2052001953125,9816.830078125,450.7681884765625,1451.0762939453125,1913.6893310546875,1818.1556396484375,326.5815734863281,586.3450927734375,943.0122680664062,638.8554077148438,143.28372192382812,1298.8013916015625,78.81962585449219,1941.973876953125,1760.247314453125,1462.528564453125,710.8629150390625,3788.734130859375,127.773193359375,204.1273651123047,561.5911254882812,209.1451416015625,39.99470138549805,161.78195190429688,8241.8779296875,214.44973754882812,1444.462646484375,196.6539306640625,466.6023254394531,975.2315063476562,177.94300842285156,6832.8095703125,213.0,448.0641784667969,861.4229125976562,2882.99755859375,1003.1264038085938,945.7929077148438,2855.031005859375,5232.35205078125,5763.6015625,480.3536071777344,201.9748992919922,422.6121826171875,256.1343994140625,364.9812316894531,974.5392456054688,692.8782348632812,2684.578125,1599.242431640625,640.7283325195312,907.1314697265625,8100.2353515625,1618.741943359375,619.9268188476562,641.3064575195312,2622.144775390625,269.7986145019531,109.48587799072266,4127.44384765625,850.2809448242188,1055.3642578125,76.59090423583984,1674.8988037109375,697.4190063476562,3302.512939453125
2023-10-31,113.20426940917969,2055.535888671875,2024.219482421875,2440.26806640625,4702.26416015625,996.5023803710938,1344.6090087890625,621.0029296875,397.0583190917969,10245.6083984375,1103.53173828125,390.7178649902344,131.50726318359375,2449.6064453125,514.2512817382812,4180.36865234375,2930.266357421875,501.9847717285156,112.61795806884766,413.5773010253906,5545.49267578125,2130.717041015625,157.20327758789062,2071.91845703125,4375.0537109375,204.12193298339844,4560.87939453125,3104.800537109375,2840.924072265625,1698.09912109375,929.9151000976562,2490.236328125,365.88134765625,846.72119140625,553.4058227539062,9866.7880859375,434.92633056640625,1456.0716552734375,1900.1986083984375,1844.6505126953125,329.38055419921875,591.3370361328125,937.51513671875,637.2562255859375,144.0833282470703,1303.2969970703125,76.42557525634766,1933.4783935546875,1748.2659912109375,1464.5279541015625,711.2626342773438,3820.71484375,127.47325897216797,209.62271118164062,568.1815185546875,211.0419158935547,39.89979553222656,165.17738342285156,8277.8681640625,216.7491912841797,1459.2861328125,197.851806640625,466.9022521972656,977.4287719726562,177.99295043945312,6878.7744140625,214.5,452.9550476074219,857.4246826171875,2928.981689453125,1015.1160278320312,951.1906127929688,2867.026611328125,5248.33154296875,5724.0673828125,472.8558654785156,215.37322998046875,416.61480712890625,256.9332275390625,368.87677001953125,970.1412353515625,712.2636108398438,2644.115234375,1612.736083984375,642.1282958984375,920.32470703125,8188.19384765625,1631.73193359375,629.5194702148438,639.3073120117188,2653.111083984375,269.49884033203125,110.63416290283203,4155.76171875,867.76611328125,1061.8572998046875,75.56275177001953,1706.387451171875,705.8095703125,3325.49560546875
2023-11-01,117.10096740722656,2042.7899169921875,2076.173828125,2490.211669921875,4722.25634765625,999.5009155273438,1312.6182861328125,618.8035888671875,401.5522155761719,10331.572265625,1117.0260009765625,394.31707763671875,129.2488250732422,2470.56884765625,523.7467041015625,4232.15673828125,2942.259521484375,493.79473876953125,110.96988677978516,417.1745300292969,5545.49267578125,2120.72314453125,162.2001953125,2094.90673828125,4314.09423828125,205.52139282226562,4602.84130859375,3134.779052734375,2884.90771484375,1662.139404296875,939.5101318359375,2488.2373046875,369.98004150390625,853.718994140625,543.61279296875,10011.66796875,431.4281005859375,1421.7030029296875,1918.6859130859375,1845.1505126953125,330.9799499511719,589.1405639648438,952.0076293945312,643.2529907226562,144.68307495117188,1307.79296875,77.08328247070312,1986.9500732421875,1766.23779296875,1444.534423828125,712.6620483398438,3787.73486328125,126.57344055175781,211.720947265625,572.77490234375,214.43617248535156,40.104591369628906,166.47561645507812,8359.8486328125,223.94749450683594,1463.6783447265625,198.10137939453125,482.39898681640625,991.0125122070312,175.94532775878906,7126.58642578125,216.0,456.2489013671875,857.6246337890625,2962.969970703125,1031.10205078125,964.3848876953125,2861.028564453125,5255.32275390625,5765.681640625,467.7574462890625,220.27264404296875,419.2136535644531,261.4268493652344,372.4726257324219,981.1360473632812,708.8662109375,2654.605712890625,1608.23828125,649.1273803710938,922.92333984375,8172.2021484375,1651.71630859375,611.1334838867188,642.5059204101562,2699.06103515625,270.7978210449219,110.18482971191406,4153.08984375,890.7467041015625,1086.830322265625,74.9937973022461,1698.390380859375,710.604248046875,3367.4638671875
2023-11-02,117.9002914428711,2113.38330078125,2103.14990234375,2494.20751953125,4873.20166015625,1027.48681640625,1355.1060791015625,624.8016967773438,405.6466369628906,10357.560546875,1105.0308837890625,405.9146728515625,133.14610290527344,2506.504150390625,528.2445068359375,4327.4482421875,2938.26171875,497.9896545410156,117.31243896484375,432.0628967285156,5545.49267578125,2102.73388671875,157.5030975341797,2100.903076171875,4438.01123046875,209.51986694335938,4657.7919921875,3182.245361328125,2926.891845703125,1656.14599609375,883.9390258789062,2607.200439453125,377.7774658203125,874.7120971679688,545.4115600585938,10311.41796875,440.023681640625,1394.7275390625,1834.2437744140625,1882.1434326171875,320.08392333984375,600.3223266601562,963.5016479492188,625.0628662109375,147.63168334960938,1382.723876953125,77.21482849121094,2017.9337158203125,1785.2081298828125,1467.5269775390625,722.0575561523438,3807.72314453125,126.42347717285156,214.71841430664062,604.3294677734375,222.12313842773438,41.73295211791992,176.76174926757812,8357.8486328125,222.84774780273438,1481.2469482421875,203.8412628173828,487.7978515625,998.80322265625,181.58877563476562,7244.4970703125,223.5,466.82916259765625,871.2185668945312,2978.96435546875,1071.0672607421875,959.5869750976562,2888.01953125,5347.2060546875,5765.681640625,473.05584716796875,223.57223510742188,426.41046142578125,271.41259765625,383.6597900390625,990.931396484375,748.03662109375,2765.505615234375,1623.73095703125,669.525146484375,961.5033569335938,8342.123046875,1682.192626953125,620.3264770507812,660.2977294921875,2666.096923828125,273.79559326171875,111.68258666992188,4169.119140625,941.2040405273438,1080.3372802734375,77.08000946044922,1718.8829345703125,726.98583984375,3309.842529296875
2023-11-03,118.20002746582031,2164.857421875,2122.133544921875,2488.214111328125,4956.17041015625,1027.48681640625,1357.10546875,625.0015869140625,406.7451171875,10265.599609375,1081.5408935546875,404.5149841308594,136.24391174316406,2521.976318359375,538.7394409179688,4378.20068359375,2916.2744140625,489.2503662109375,124.00459289550781,442.0550842285156,5695.37109375,2113.727294921875,153.2057342529297,2050.929443359375,4554.9326171875,211.51910400390625,4648.7998046875,3190.73974609375,2966.87646484375,1739.0533447265625,919.1207275390625,2648.187744140625,391.07318115234375,877.7111206054688,558.60205078125,10421.326171875,439.3739929199219,1394.3280029296875,1803.2650146484375,1895.640869140625,320.2838439941406,601.2208251953125,963.001953125,640.254638671875,150.38043212890625,1416.1929931640625,75.5837173461914,1991.9476318359375,1799.685546875,1501.5159912109375,718.2593383789062,3871.684814453125,131.32244873046875,222.31198120117188,615.5133666992188,222.3227996826172,42.39228820800781,179.55796813964844,8291.8662109375,222.44784545898438,1486.1878662109375,202.24407958984375,489.6974792480469,995.6069946289062,186.73277282714844,7324.4365234375,226.0,471.72003173828125,899.0064697265625,2954.972900390625,1114.529541015625,952.5900268554688,2834.037841796875,5323.236328125,5630.435546875,469.8567810058594,220.87255859375,442.0035400390625,274.1087646484375,392.6495056152344,969.54150390625,783.0103149414062,2650.109375,1628.228759765625,687.7230834960938,981.0932006835938,8472.0625,1689.686767578125,618.7277221679688,668.4940185546875,2690.071044921875,275.5942077636719,114.1289291381836,4118.89453125,951.195556640625,1079.33837890625,78.56731414794922,1749.8717041015625,743.167724609375,3248.882568359375
2023-11-06,116.20172882080078,2174.661865234375,2104.1494140625,2477.2265625,4897.19189453125,1025.4879150390625,1349.1077880859375,617.8038940429688,406.1459655761719,10271.59765625,1076.04345703125,388.518310546875,136.2039337158203,2508.99951171875,529.7437744140625,4338.84130859375,2873.300048828125,490.8983459472656,124.05453491210938,439.4571228027344,5620.431640625,2119.723876953125,154.30503845214844,2054.927490234375,4436.01220703125,208.52024841308594,4563.876953125,3175.25048828125,2908.898681640625,1732.0611572265625,933.9130249023438,2610.199951171875,395.8716125488281,873.7123413085938,556.203857421875,10291.43359375,441.7727966308594,1403.719482421875,1799.767333984375,1872.6451416015625,322.63299560546875,608.3092651367188,966.0004272460938,632.4588623046875,149.23095703125,1377.2288818359375,76.00464630126953,1979.953857421875,1792.197021484375,1488.5201416015625,715.2607421875,3843.701416015625,131.97232055664062,218.61512756347656,595.9415283203125,221.7238311767578,42.08759307861328,173.0667266845703,8311.861328125,218.94866943359375,1483.9918212890625,204.24058532714844,506.8939208984375,982.0232543945312,189.57948303222656,7200.529296875,225.5,469.2247009277344,899.206298828125,2938.97900390625,1080.5589599609375,953.5895385742188,2854.03125,5328.22998046875,5709.50244140625,462.75897216796875,224.07215881347656,439.7045593261719,270.11444091796875,383.160400390625,962.14501953125,757.4296264648438,2671.0908203125,1611.23681640625,675.9244384765625,983.0922241210938,8382.1044921875,1669.7025146484375,631.5178833007812,657.4990234375,2649.115234375,275.6941833496094,112.98065185546875,4118.89453125,910.7298583984375,1065.8529052734375,78.717041015625,1744.87353515625,722.9904174804688,3291.854736328125
2023-11-07,114.90283203125,2097.69580078125,2248.022705078125,2506.1943359375,4920.18408203125,1033.484130859375,1303.1212158203125,628.2006225585938,405.24713134765625,10225.6171875,1079.0419921875,386.11883544921875,136.12399291992188,2517.484375,567.2256469726562,4397.8798828125,2898.28515625,480.4611511230469,123.90471649169922,449.3493957519531,5695.37109375,2116.7255859375,150.7572479248047,2048.9306640625,4485.9794921875,209.7198028564453,4584.85791015625,3185.742919921875,2956.88037109375,1690.1080322265625,940.509521484375,2644.189208984375,397.8709716796875,880.7100830078125,550.407958984375,10371.3671875,431.3781433105469,1423.50146484375,1762.792724609375,1892.6414794921875,326.3816223144531,607.31103515625,970.9977416992188,637.4561767578125,149.58079528808594,1396.2113037109375,76.68865966796875,1991.9476318359375,1800.683837890625,1490.5196533203125,716.66015625,3868.686279296875,134.17185974121094,217.7158660888672,603.730224609375,221.42431640625,42.00767517089844,172.6672821044922,8451.82421875,225.14720153808594,1483.9918212890625,203.34217834472656,506.69390869140625,989.0150146484375,194.9731903076172,7322.4375,228.5,462.83660888671875,901.6052856445312,2970.966796875,1144.5032958984375,964.18505859375,2892.01806640625,5224.3623046875,5753.197265625,465.2582092285156,225.971923828125,443.802734375,271.11297607421875,384.059326171875,981.5358276367188,768.821044921875,2623.63330078125,1620.732177734375,686.3234252929688,989.2890014648438,8374.107421875,1660.2095947265625,621.9252319335938,657.698974609375,2655.10888671875,276.7933654785156,114.97764587402344,4156.8291015625,921.7205200195312,1067.351318359375,78.02828979492188,1743.8740234375,718.1957397460938,3290.854736328125
2023-11-08,114.90283203125,2054.555419921875,2304.97265625,2535.16162109375,4917.1845703125,1033.484130859375,1299.6220703125,635.1984252929688,405.5467529296875,10165.642578125,1082.5406494140625,396.7166442871094,135.9241485595703,2521.976318359375,575.7216186523438,4385.45068359375,2912.277099609375,476.56585693359375,121.40764617919922,448.0504455566406,5695.37109375,2116.7255859375,148.70849609375,2073.91748046875,4516.95751953125,212.11888122558594,4578.86279296875,3218.219970703125,2954.880859375,1683.1158447265625,957.5006713867188,2658.185302734375,404.66876220703125,889.7070922851562,541.4143676757812,10511.2509765625,426.3807067871094,1424.9000244140625,1758.7955322265625,1901.139892578125,327.5811767578125,606.3126220703125,978.4939575195312,642.4534301757812,152.6793670654297,1399.2086181640625,77.03067016601562,2039.922119140625,1798.1878662109375,1514.51171875,718.2593383789062,3844.70068359375,134.17185974121094,219.81410217285156,600.3352661132812,220.32618713378906,41.94773483276367,172.86700439453125,8511.8095703125,244.04278564453125,1483.4427490234375,203.8412628173828,511.093017578125,968.6393432617188,195.87217712402344,7332.4296875,229.5,461.63885498046875,891.010009765625,2972.96630859375,1142.0054931640625,972.5814208984375,2912.011474609375,5196.39794921875,5715.74462890625,469.2569885253906,232.37112426757812,443.302978515625,267.3184509277344,387.55535888671875,994.329833984375,768.821044921875,2594.16015625,1629.228271484375,685.9234008789062,990.2885131835938,8420.0869140625,1626.2362060546875,619.3272094726562,654.9002685546875,2632.134033203125,277.7926025390625,115.3770523071289,4171.7900390625,942.2031860351562,1061.8572998046875,76.88037109375,1770.8642578125,717.3966064453125,3293.853271484375
2023-11-09,114.62251281738281,2035.4364013671875,2332.947998046875,2559.134765625,4981.1611328125,1041.4798583984375,1324.114990234375,688.9813232421875,407.0447082519531,10431.529296875,1089.53759765625,401.91552734375,136.88345336914062,2528.964111328125,579.7196044921875,4451.74072265625,2932.26513671875,474.8251647949219,122.70611572265625,457.0434265136719,5670.3916015625,2133.71533203125,151.3568572998047,2078.9150390625,4570.921875,212.7186279296875,4665.78466796875,3242.70263671875,3030.852294921875,1692.1058349609375,944.1076049804688,2729.163330078125,404.2688903808594,900.7034301757812,543.01318359375,10741.060546875,429.4790954589844,1414.110107421875,1756.297119140625,1949.630615234375,328.6807861328125,602.1982421875,983.4913330078125,648.4502563476562,154.42857360839844,1411.1973876953125,77.320068359375,2020.9320068359375,1783.7103271484375,1529.5068359375,720.858154296875,3865.688232421875,134.52178955078125,227.10794067382812,601.1341552734375,222.52244567871094,42.23744201660156,176.26243591308594,8533.8037109375,244.04278564453125,1522.423095703125,205.5382843017578,516.4918212890625,980.2254638671875,200.56671142578125,7410.37060546875,233.0,465.93084716796875,901.8052978515625,3028.947021484375,1175.4764404296875,976.1798095703125,2954.9970703125,5255.32275390625,5782.328125,487.5514221191406,232.77108764648438,446.0018005371094,267.3573913574219,392.15008544921875,1002.026123046875,777.014892578125,2612.643798828125,1648.7191162109375,693.5224609375,996.8851318359375,8755.931640625,1660.2095947265625,626.7215576171875,659.4981689453125,2649.115234375,279.09161376953125,118.42249298095703,4257.8125,959.1888427734375,1067.351318359375,77.43936157226562,1808.3509521484375,725.7871704101562,3289.855712890625
2023-11-10,113.42332458496094,1979.06005859375,2327.952392578125,2547.1484375,4924.18212890625,1041.4798583984375,1298.6224365234375,681.7835693359375,403.7491760253906,10085.6767578125,1103.031982421875,418.9119567871094,135.48446655273438,2472.56494140625,569.2246704101562,4393.7373046875,2919.2724609375,477.32244873046875,121.35770416259766,443.7537841796875,5695.37109375,2083.745361328125,152.00648498535156,2080.913818359375,4504.9658203125,208.1204071044922,4598.845703125,2847.982177734375,2984.86962890625,1649.1539306640625,925.1176147460938,2682.177490234375,393.97222900390625,891.70654296875,516.2322998046875,10491.26953125,426.88043212890625,1397.1253662109375,1751.3006591796875,1931.13427734375,324.83221435546875,598.3041381835938,983.4913330078125,645.2518920898438,151.4799346923828,1385.7210693359375,77.05697631835938,2024.929931640625,1751.760498046875,1520.5098876953125,711.4625854492188,3804.724609375,133.92190551757812,225.8090362548828,598.937255859375,220.1265106201172,41.707977294921875,175.4635009765625,8551.798828125,246.3422393798828,1518.0308837890625,203.2423553466797,514.8922119140625,983.221923828125,196.82106018066406,7376.396484375,234.0,463.335693359375,882.013916015625,2974.966064453125,1148.00048828125,969.182861328125,2953.9970703125,5252.32666015625,5713.66455078125,481.5532531738281,231.97117614746094,446.3016052246094,266.65826416015625,387.55535888671875,993.5301513671875,773.4175415039062,2627.130126953125,1632.2269287109375,684.9234008789062,988.489501953125,8532.0341796875,1678.6954345703125,621.3257446289062,649.9025268554688,2632.134033203125,277.49285888671875,116.92473602294922,4219.876953125,953.19384765625,1067.351318359375,76.24153137207031,1786.3587646484375,700.4156494140625,3261.8740234375
2023-11-13,113.62317657470703,1991.805908203125,2340.94091796875,2565.128173828125,4977.16259765625,1047.4769287109375,1292.6241455078125,698.9781494140625,412.6370849609375,10243.609375,1107.530029296875,409.513916015625,136.6436309814453,2537.947509765625,567.7254028320312,4455.8837890625,2953.2529296875,484.1648864746094,122.80599975585938,449.8490295410156,5695.37109375,2091.74072265625,151.65667724609375,2098.904296875,4517.95703125,208.52024841308594,4661.7880859375,2886.455078125,2994.865966796875,1624.181884765625,891.13525390625,2640.1904296875,407.86773681640625,904.7020874023438,517.4314575195312,10451.3037109375,430.228759765625,1405.9173583984375,1766.29052734375,1923.6357421875,322.83294677734375,606.9911499023438,1001.4820556640625,651.8484497070312,151.82974243164062,1385.7210693359375,78.34608459472656,2036.9237060546875,1785.2081298828125,1524.5086669921875,701.6672973632812,3802.72607421875,133.87191772460938,228.80650329589844,604.1297607421875,224.71873474121094,41.97770309448242,174.364990234375,8445.826171875,250.94117736816406,1537.2464599609375,207.2353057861328,530.2890014648438,978.8270874023438,196.1717987060547,7526.28271484375,236.0,489.58673095703125,898.0069580078125,3036.944091796875,1169.4815673828125,967.1836547851562,2957.995849609375,5293.27490234375,5753.197265625,483.4526672363281,240.170166015625,457.4966735839844,269.9540100097656,388.65411376953125,988.7325439453125,766.8225708007812,2654.106201171875,1638.2239990234375,694.722412109375,1014.975830078125,8538.03125,1675.197998046875,627.920654296875,651.901611328125,2635.130615234375,281.2900085449219,118.92173767089844,4218.80908203125,952.6943359375,1075.3427734375,77.25968170166016,1784.359375,699.6165161132812,3277.86328125
2023-11-14,114.12284851074219,2101.617431640625,2333.947265625,2548.147216796875,5176.08935546875,1057.4720458984375,1344.6090087890625,704.7763671875,411.039306640625,10181.6357421875,1072.544921875,425.31060791015625,138.3624267578125,2515.488037109375,558.7297973632812,4590.53369140625,2953.2529296875,480.41900634765625,119.40999603271484,472.6312561035156,5620.431640625,2063.757568359375,149.7078857421875,2055.927001953125,4609.8955078125,219.3161163330078,5243.2626953125,2896.447998046875,3038.849365234375,1659.1427001953125,880.3409423828125,2680.17822265625,415.16534423828125,903.70263671875,534.6192016601562,10761.04296875,449.7686767578125,1382.1395263671875,1748.80224609375,1959.6287841796875,322.8829345703125,603.99560546875,1005.4799194335938,680.6328735351562,153.82884216308594,1453.1588134765625,78.2408447265625,2070.906005859375,1798.6871337890625,1569.494140625,739.0494995117188,3803.725341796875,139.6707000732422,234.80142211914062,643.4730834960938,226.4158477783203,42.212467193603516,187.2476043701172,8319.8583984375,253.44058227539062,1544.3836669921875,202.44374084472656,531.888671875,987.2171020507812,200.76646423339844,7630.20361328125,240.5,488.2891540527344,923.1958618164062,3046.941162109375,1238.4215087890625,963.985107421875,2895.017333984375,5405.1328125,5717.82568359375,506.4456787109375,238.97030639648438,467.39227294921875,268.55584716796875,400.9399719238281,982.1355590820312,816.185302734375,2618.138427734375,1646.22021484375,710.5206298828125,1031.46728515625,8823.8994140625,1710.1708984375,626.9214477539062,660.2977294921875,2684.0771484375,278.3921813964844,123.96417236328125,4181.94287109375,1002.1524658203125,1090.8260498046875,72.97745513916016,1800.3536376953125,714.0003662109375,3320.835205078125
2023-11-15,113.02359008789062,2167.30859375,2353.929443359375,2575.116943359375,5254.060546875,1063.468994140625,1376.599853515625,705.3760375976562,413.43597412109375,10085.6767578125,1067.5469970703125,420.91156005859375,139.78143310546875,2513.491455078125,554.2319946289062,4644.39306640625,2944.258056640625,481.5677490234375,119.36003875732422,472.431396484375,5695.37109375,2088.742431640625,147.50924682617188,2077.915283203125,4659.861328125,225.31382751464844,5231.27294921875,2843.485107421875,3020.85595703125,1682.116943359375,867.9473876953125,2882.1162109375,427.86126708984375,913.6992797851562,543.4129028320312,10801.009765625,464.4611511230469,1391.5306396484375,1730.8148193359375,1965.1279296875,327.13134765625,616.0775756835938,998.483642578125,697.423828125,160.97552490234375,1476.1376953125,79.10901641845703,2107.886474609375,1809.669921875,1601.4837646484375,743.6472778320312,3792.732177734375,141.92022705078125,234.6016082763672,641.8753662109375,228.7119598388672,43.05162048339844,183.55258178710938,8383.841796875,255.0402069091797,1575.1287841796875,204.04092407226562,532.4884643554688,988.01611328125,204.46217346191406,7724.1318359375,245.5,492.78076171875,938.589111328125,3062.935546875,1235.4241943359375,949.59130859375,2923.0078125,5425.10693359375,5676.21142578125,511.843994140625,243.5697479248047,468.0919189453125,265.26007080078125,405.0352478027344,983.9347534179688,812.9877319335938,2633.124755859375,1648.7191162109375,728.3185424804688,1031.46728515625,8933.8486328125,1749.6402587890625,637.1137084960938,703.6779174804688,2667.095703125,273.2959289550781,123.36508178710938,4159.501953125,988.6638793945312,1081.835693359375,72.55821990966797,1843.3382568359375,714.7994995117188,3386.792236328125
